closetime,closetheta,omega,,,,,,time,Cd,real_moment,omega,theta,Cip,-0.17722321
0.827,-0.231753015,0.765142855,,,,,,3.304,-1.951736172,0.250107372,-0.547466207,0.246322009,2.743444886,
0.828,-0.230983303,0.774276933,,,,,,3.308,-1.964805652,0.255659277,-0.586274041,0.244015647,3.003133594,
0.829,-0.230204472,0.783380445,,,,,,3.312,-1.977154047,0.2612998,-0.624711572,0.241555158,3.270627302,
0.83,-0.229416552,0.79245303,,,,,,3.316,-1.990800486,0.267500816,-0.662754522,0.238942099,3.55214137,
0.831,-0.228619576,0.801494331,,,,,,3.32,-1.999224965,0.272891216,-0.700378862,0.236178118,3.829437777,
0.832,-0.227813574,0.81050399,,,,,,3.324,-2.006124059,0.278429211,-0.737560827,0.233264963,4.114575816,
0.833,-0.226998579,0.819481651,,,,,,3.328,-2.004733162,0.283296383,-0.774276933,0.230204472,4.394907929,
0.834,-0.226174622,0.828426961,,,,,,3.332,-2.007554928,0.289053145,-0.81050399,0.226998579,4.694023797,
0.835,-0.225341736,0.837339566,,,,,,3.336,-2.004551845,0.294451868,-0.846219114,0.223649309,4.992402298,
0.836,-0.224499954,0.846219114,,,,,,3.34,-1.998401334,0.299395047,-0.881399749,0.220158777,5.287251436,
0.837,-0.223649309,0.855065255,,,,,,3.344,-1.991739687,0.304474644,-0.916023673,0.216529188,5.588178354,
0.838,-0.222789834,0.86387764,,,,,,3.348,-1.986942912,0.310219115,-0.950069016,0.212762835,5.905220786,
0.839,-0.221921565,0.87265592,,,,,,3.352,-1.963881404,0.314089806,-0.983514275,0.208862096,6.189377034,
0.84,-0.221044534,0.881399749,,,,,,3.356,-1.947732877,0.31905303,-1.016338326,0.204829435,6.497011072,
0.841,-0.220158777,0.890108782,,,,,,3.36,-1.932722796,0.323312037,-1.048520436,0.2006674,6.792211546,
0.842,-0.219264328,0.898782675,,,,,,3.364,-1.904855965,0.328059312,-1.080040277,0.196378619,7.099123818,
0.843,-0.218361223,0.907421085,,,,,,3.368,-1.878528266,0.332210433,-1.110877943,0.191965801,7.394214436,
0.844,-0.217449498,0.916023673,,,,,,3.372,-1.854113925,0.337369937,-1.141013953,0.187431733,7.712759064,
0.845,-0.216529188,0.924590097,,,,,,3.376,-1.817110003,0.340231648,-1.170429275,0.182779279,7.978703288,
0.846,-0.21560033,0.933120019,,,,,,3.38,-1.789522171,0.345525398,-1.199105329,0.178011378,8.301369381,
0.847,-0.21466296,0.941613104,,,,,,3.384,-1.741258064,0.346611876,-1.227024002,0.173131041,8.521360285,
0.848,-0.213717116,0.950069016,,,,,,3.388,-1.701138283,0.350272568,-1.25416766,0.168141351,8.801853887,
0.849,-0.212762835,0.95848742,,,,,,3.392,-1.65760736,0.354045526,-1.28051916,0.16304546,9.083592046,
0.85,-0.211800154,0.966867985,,,,,,3.396,-1.613384121,0.353582175,-1.306061855,0.157846585,9.252658623,
0.851,-0.210829111,0.97521038,,,,,,3.4,-1.560830788,0.358129626,-1.330779615,0.152548011,9.549020364,
0.852,-0.209849746,0.983514275,,,,,,3.404,-1.510085522,0.357821443,-1.354656825,0.147153084,9.71198677,
0.853,-0.208862096,0.991779343,,,,,,3.408,-1.454486166,0.362141643,-1.377678405,0.141665213,9.996287754,
0.854,-0.2078662,1.000005257,,,,,,3.412,-1.399741341,0.359895712,-1.399829814,0.136087862,10.09402418,
0.855,-0.206862099,1.008191692,,,,,,3.416,-1.338826531,0.361389221,-1.42109706,0.130424556,10.28990502,
0.856,-0.20584983,1.016338326,,,,,,3.42,-1.275998118,0.366655798,-1.441466711,0.12467887,10.58950364,
0.857,-0.204829435,1.024444837,,,,,,3.424,-1.214393687,0.365126032,-1.460925901,0.118854435,10.68767938,
0.858,-0.203800954,1.032510904,,,,,,3.428,-1.1496743,0.368924195,-1.479462338,0.112954929,10.9358736,
0.859,-0.202764427,1.040536209,,,,,,3.432,-1.0866919,0.365290127,-1.497064316,0.106984078,10.95697886,
0.86,-0.201719895,1.048520436,,,,,,3.436,-1.008350243,0.370799488,-1.513720715,0.100945653,11.24598007,
0.861,-0.2006674,1.056463269,,,,,,3.44,-0.944803054,0.367127414,-1.529421016,0.094843469,11.25009783,
0.862,-0.199606983,1.064364394,,,,,,3.444,-0.868586958,0.369254197,-1.544155302,0.08868138,11.42428023,
0.863,-0.198538685,1.072223501,,,,,,3.448,-0.799429647,0.369713009,-1.557914267,0.082463278,11.54039615,
0.864,-0.19746255,1.080040277,,,,,,3.452,-0.727234547,0.367118515,-1.570689219,0.07619309,11.55337797,
0.865,-0.196378619,1.087814416,,,,,,3.456,-0.661663711,0.364983365,-1.58247209,0.069874777,11.57235001,
0.866,-0.195286935,1.09554561,,,,,,3.46,-0.587237763,0.363259912,-1.593255438,0.06351233,11.59618974,
0.867,-0.194187542,1.103233553,,,,,,3.464,-0.531607262,0.357913467,-1.603032452,0.057109767,11.49563018,
0.868,-0.193080483,1.110877943,,,,,,3.468,-0.448950767,0.357544457,-1.611796956,0.050671132,11.54656518,
0.869,-0.191965801,1.118478477,,,,,,3.472,-0.390553813,0.352833313,-1.619543415,0.044200492,11.4491859,
0.87,-0.19084354,1.126034855,,,,,,3.476,-0.322016733,0.349577978,-1.626266935,0.037701935,11.39064531,
0.871,-0.189713746,1.133546779,,,,,,3.48,-0.241273315,0.347657984,-1.63196327,0.031179564,11.36776319,
0.872,-0.188576462,1.141013953,,,,,,3.484,-0.188649869,0.341980714,-1.636628823,0.024637499,11.21409523,
0.873,-0.187431733,1.148436082,,,,,,3.488,-0.115992691,0.338696277,-1.640260645,0.018079872,11.13103934,
0.874,-0.186279605,1.155812872,,,,,,3.492,-0.053443764,0.335019305,-1.642856444,0.011510826,11.02762219,
0.875,-0.185120122,1.163144033,,,,,,3.496,-0.002553939,0.327770848,-1.644414579,0.00493451,10.7992619,
0.876,-0.183953332,1.170429275,,,,,,3.5,0.062974928,0.323019699,-1.644934067,-0.001644923,10.64608508,
0.877,-0.182779279,1.177668311,,,,,,3.504,0.120089116,0.318656198,-1.644414579,-0.008223317,10.49895609,
0.878,-0.181598011,1.184860854,,,,,,3.508,0.167306452,0.311522906,-1.642856444,-0.014796518,10.25420583,
0.879,-0.180409573,1.19200662,,,,,,3.512,0.2352548,0.308024685,-1.640260645,-0.021360372,10.12303685,
0.88,-0.179214013,1.199105329,,,,,,3.516,0.268243035,0.299429519,-1.636628823,-0.027910735,9.818773424,
0.881,-0.178011378,1.206156699,,,,,,3.52,0.325978797,0.294496778,-1.63196327,-0.034443469,9.629491574,
0.882,-0.176801716,1.213160451,,,,,,3.524,0.35371058,0.286638203,-1.626266935,-0.040954447,9.339816308,
0.883,-0.175585073,1.220116311,,,,,,3.528,0.398630186,0.280303955,-1.619543415,-0.047439558,9.095660685,
0.884,-0.174361499,1.227024002,,,,,,3.532,0.442742786,0.273429484,-1.611796956,-0.053894705,8.83015048,
0.885,-0.173131041,1.233883252,,,,,,3.536,0.463357392,0.265207119,-1.603032452,-0.060315811,8.51804484,
0.886,-0.171893749,1.240693791,,,,,,3.54,0.495335697,0.258146719,-1.593255438,-0.06669882,8.240706546,
0.887,-0.17064967,1.247455349,,,,,,3.544,0.520588985,0.250099726,-1.58247209,-0.073039701,7.929790354,
0.888,-0.169398855,1.25416766,,,,,,3.548,0.541224325,0.241587868,-1.570689219,-0.079334448,7.60287438,
0.889,-0.168141351,1.260830459,,,,,,3.552,0.557992016,0.233671223,-1.557914267,-0.085579086,7.293923701,
0.89,-0.16687721,1.267443482,,,,,,3.556,0.572836447,0.224969976,-1.544155302,-0.09176967,6.960300179,
0.891,-0.165606481,1.274006469,,,,,,3.56,0.565451268,0.21507641,-1.529421016,-0.097902291,6.590710898,
0.892,-0.164329214,1.28051916,,,,,,3.564,0.588293234,0.208017696,-1.513720715,-0.103973075,6.308970058,
0.893,-0.16304546,1.286981298,,,,,,3.568,0.577159428,0.197693307,-1.497064316,-0.109978187,5.929865678,
0.894,-0.161755268,1.293392628,,,,,,3.572,0.574104674,0.189090417,-1.479462338,-0.115913834,5.605132233,
0.895,-0.160458691,1.299752898,,,,,,3.576,0.569774721,0.179908176,-1.460925901,-0.121776267,5.266129327,
0.896,-0.15915578,1.306061855,,,,,,3.58,0.541863624,0.169521726,-1.441466711,-0.127561785,4.896011306,
0.897,-0.157846585,1.312319252,,,,,,3.584,0.540028194,0.161075132,-1.42109706,-0.133266731,4.58632332,
0.898,-0.156531159,1.31852484,,,,,,3.588,0.505912292,0.150470077,-1.399829814,-0.138887503,4.220246437,
0.899,-0.155209553,1.324678376,,,,,,3.592,0.489720158,0.141314397,-1.377678405,-0.144420551,3.900737192,
0.9,-0.153881819,1.330779615,,,,,,3.596,0.454769377,0.131767315,-1.354656825,-0.14986238,3.57642742,
0.901,-0.152548011,1.336828317,,,,,,3.6,0.434493288,0.122571878,-1.330779615,-0.155209553,3.268205903,
0.902,-0.15120818,1.342824244,,,,,,3.604,0.388051855,0.111949125,-1.306061855,-0.160458691,2.929522768,
0.903,-0.14986238,1.348767158,,,,,,3.608,0.359563075,0.103342534,-1.28051916,-0.165606481,2.651414442,
0.904,-0.148510664,1.354656825,,,,,,3.612,0.31168267,0.093098737,-1.25416766,-0.17064967,2.339439484,
0.905,-0.147153084,1.360493013,,,,,,3.616,0.270073479,0.083523271,-1.227024002,-0.175585073,2.053397281,
0.906,-0.145789695,1.36627549,,,,,,3.62,0.228384911,0.074550651,-1.199105329,-0.180409573,1.791105652,
0.907,-0.144420551,1.37200403,,,,,,3.624,0.170310111,0.0645031,-1.170429275,-0.185120122,1.5126491,
0.908,-0.143045705,1.377678405,,,,,,3.628,0.128633633,0.055228111,-1.141013953,-0.189713746,1.26259358,
0.909,-0.141665213,1.383298392,,,,,,3.632,0.061168695,0.045373136,-1.110877943,-0.194187542,1.009898138,
0.91,-0.140279127,1.388863768,,,,,,3.636,0.016599017,0.036839689,-1.080040277,-0.198538685,0.797201924,
0.911,-0.138887503,1.394374315,,,,,,3.64,-0.040494722,0.02729619,-1.048520436,-0.202764427,0.573444468,
0.912,-0.137490397,1.399829814,,,,,,3.644,-0.099920584,0.018184789,-1.016338326,-0.206862099,0.370304508,
0.913,-0.136087862,1.40523005,,,,,,3.648,-0.161826324,0.009343144,-0.983514275,-0.210829111,0.18411371,
0.914,-0.134679955,1.41057481,,,,,,3.652,-0.219157485,0.000536191,-0.950069016,-0.21466296,0.010206739,
0.915,-0.133266731,1.415863883,,,,,,3.656,-0.279749885,-0.007998383,-0.916023673,-0.218361223,-0.14679841,
0.916,-0.131848246,1.42109706,,,,,,3.66,-0.344497606,-0.016753124,-0.881399749,-0.221921565,-0.295856528,
0.917,-0.130424556,1.426274135,,,,,,3.664,-0.403158212,-0.024968311,-0.846219114,-0.225341736,-0.423335245,
0.918,-0.128995716,1.431394902,,,,,,3.668,-0.468700165,-0.033220683,-0.81050399,-0.228619576,-0.539480992,
0.919,-0.127561785,1.436459161,,,,,,3.672,-0.526427735,-0.041069432,-0.774276933,-0.231753015,-0.637129105,
0.92,-0.126122817,1.441466711,,,,,,3.676,-0.590065864,-0.049111342,-0.737560827,-0.234740075,-0.725758404,
0.921,-0.12467887,1.446417354,,,,,,3.68,-0.655429805,-0.056916845,-0.700378862,-0.237578867,-0.798704776,
0.922,-0.123230001,1.451310895,,,,,,3.684,-0.710506241,-0.064153703,-0.662754522,-0.240267599,-0.851896548,
0.923,-0.121776267,1.456147141,,,,,,3.688,-0.77125141,-0.071572332,-0.624711572,-0.242804573,-0.895853815,
0.924,-0.120317726,1.460925901,,,,,,3.692,-0.833888939,-0.078981886,-0.586274041,-0.245188187,-0.927770575,
0.925,-0.118854435,1.465646985,,,,,,3.696,-0.891542655,-0.086089212,-0.547466207,-0.247416935,-0.944318464,
0.926,-0.117386451,1.470310209,,,,,,3.7,-0.950688959,-0.092984244,-0.508312581,-0.249489408,-0.947005827,
0.927,-0.115913834,1.474915387,,,,,,3.704,-1.003118777,-0.099698636,-0.468837895,-0.251404299,-0.936535733,
0.928,-0.11443664,1.479462338,,,,,,3.708,-1.061993998,-0.10631539,-0.42906708,-0.253160397,-0.913973834,
0.929,-0.112954929,1.483950883,,,,,,3.712,-1.115770437,-0.112882278,-0.389025257,-0.254756594,-0.8798649,
0.93,-0.111468758,1.488380843,,,,,,3.716,-1.168728998,-0.119308078,-0.348737718,-0.256191882,-0.833645098,
0.931,-0.109978187,1.492752045,,,,,,3.72,-1.221733916,-0.125713042,-0.308229908,-0.257465353,-0.776367848,
0.932,-0.108483273,1.497064316,,,,,,3.724,-1.275157364,-0.132299686,-0.267527414,-0.258576203,-0.709152334,
0.933,-0.106984078,1.501317485,,,,,,3.728,-1.325774616,-0.138588825,-0.226655943,-0.259523731,-0.629372486,
0.934,-0.105480658,1.505511384,,,,,,3.732,-1.375746898,-0.144939195,-0.185641312,-0.260307338,-0.539104436,
0.935,-0.103973075,1.509645849,,,,,,3.736,-1.425522668,-0.151326179,-0.144509426,-0.26092653,-0.438149855,
0.936,-0.102461386,1.513720715,,,,,,3.74,-1.474126534,-0.157757216,-0.103286265,-0.261380915,-0.326470719,
0.937,-0.100945653,1.517735822,,,,,,3.744,-1.521460267,-0.164066676,-0.061997865,-0.261670206,-0.203802517,
0.938,-0.099425935,1.521691012,,,,,,3.748,-1.568949634,-0.170464862,-0.020670307,-0.26179422,-0.070598298,
0.939,-0.097902291,1.525586128,,,,,,3.752,-1.61427169,-0.176809166,0.020670307,-0.26175288,0.073225801,
0.94,-0.096374783,1.529421016,,,,,,3.756,-1.659341206,-0.183163825,0.061997865,-0.261546211,0.227524867,
0.941,-0.094843469,1.533195526,,,,,,3.76,-1.701612623,-0.189393751,0.103286265,-0.261174343,0.391940956,
0.942,-0.093308412,1.536909507,,,,,,3.764,-1.743035645,-0.195641216,0.144509426,-0.260637513,0.566459623,
0.943,-0.09176967,1.540562814,,,,,,3.768,-1.782731156,-0.201911185,0.185641312,-0.259936058,0.751012969,
0.944,-0.090227306,1.544155302,,,,,,3.772,-1.821624815,-0.208250394,0.226655943,-0.259070422,0.945726095,
0.945,-0.08868138,1.54768683,,,,,,3.776,-1.857767148,-0.214413107,0.267527414,-0.258041152,1.149296415,
0.946,-0.087131953,1.551157257,,,,,,3.78,-1.89130985,-0.220467762,0.308229908,-0.256848897,1.361545943,
0.947,-0.085579086,1.554566448,,,,,,3.784,-1.927414072,-0.226969818,0.348737718,-0.255494411,1.58591337,
0.948,-0.084022841,1.557914267,,,,,,3.788,-1.960202967,-0.233370548,0.389025257,-0.253978549,1.819014975,
0.949,-0.082463278,1.561200582,,,,,,3.792,-1.988908501,-0.239576185,0.42906708,-0.252302269,2.059592352,
0.95,-0.08090046,1.564425263,,,,,,3.796,-2.016036378,-0.245611722,0.468837895,-0.250466629,2.307194608,
0.951,-0.079334448,1.567588184,,,,,,3.8,-2.043610259,-0.251956119,0.508312581,-0.24847279,2.566068231,
0.952,-0.077765304,1.570689219,,,,,,3.804,-2.068804715,-0.258238097,0.547466207,-0.246322009,2.832631367,
0.953,-0.07619309,1.573728246,,,,,,3.808,-2.084602914,-0.263745722,0.586274041,-0.244015647,3.098122023,
0.954,-0.074617868,1.576705145,,,,,,3.812,-2.104200084,-0.269763095,0.624711572,-0.241555158,3.376560357,
0.955,-0.073039701,1.579619798,,,,,,3.816,-2.1214752,-0.275914902,0.662754522,-0.238942099,3.663871951,
0.956,-0.07145865,1.58247209,,,,,,3.82,-2.132766406,-0.281457886,0.700378862,-0.236178118,3.949652458,
0.957,-0.069874777,1.585261909,,,,,,3.824,-2.142541263,-0.287546589,0.737560827,-0.233264963,4.249310762,
0.958,-0.068288147,1.587989145,,,,,,3.828,-2.148417966,-0.292697256,0.774276933,-0.230204472,4.540748017,
0.959,-0.06669882,1.59065369,,,,,,3.832,-2.155897523,-0.298621071,0.81050399,-0.226998579,4.849400317,
0.96,-0.06510686,1.593255438,,,,,,3.836,-2.152417836,-0.303474619,0.846219114,-0.223649309,5.145382152,
0.961,-0.06351233,1.595794288,,,,,,3.84,-2.152575485,-0.308757803,0.881399749,-0.220158777,5.452595671,
0.962,-0.061915293,1.598270138,,,,,,3.844,-2.148206717,-0.314689892,0.916023673,-0.216529188,5.775664001,
0.963,-0.060315811,1.600682891,,,,,,3.848,-2.138144886,-0.318817951,0.950069016,-0.212762835,6.068905177,
0.964,-0.058713948,1.603032452,,,,,,3.852,-2.130190948,-0.32472292,0.983514275,-0.208862096,6.398910587,
0.965,-0.057109767,1.605318728,,,,,,3.856,-2.116856728,-0.328842052,1.016338326,-0.204829435,6.696349044,
0.966,-0.055503332,1.607541629,,,,,,3.86,-2.096859664,-0.334015634,1.048520436,-0.2006674,7.017075093,
0.967,-0.053894705,1.609701067,,,,,,3.864,-2.075860712,-0.33867339,1.080040277,-0.196378619,7.328809894,
0.968,-0.052283951,1.611796956,,,,,,3.868,-2.05658621,-0.342530212,1.110877943,-0.191965801,7.623908177,
0.969,-0.050671132,1.613829215,,,,,,3.872,-2.026631816,-0.347166933,1.141013953,-0.187431733,7.936732416,
0.97,-0.049056313,1.615797762,,,,,,3.876,-2.000497763,-0.351282426,1.170429275,-0.182779279,8.237852834,
0.971,-0.047439558,1.617702521,,,,,,3.88,-1.960516142,-0.353609426,1.199105329,-0.178011378,8.495591015,
0.972,-0.04582093,1.619543415,,,,,,3.884,-1.927264055,-0.358552867,1.227024002,-0.173131041,8.814926345,
0.973,-0.044200492,1.621320372,,,,,,3.888,-1.888662674,-0.360505817,1.25416766,-0.168141351,9.059000934,
0.974,-0.04257831,1.623033323,,,,,,3.892,-1.840560413,-0.362171649,1.28051916,-0.16304546,9.292080457,
0.975,-0.040954447,1.624682199,,,,,,3.896,-1.795268434,-0.366592522,1.306061855,-0.157846585,9.593117797,
0.976,-0.039328967,1.626266935,,,,,,3.9,-1.749107512,-0.368020179,1.330779615,-0.152548011,9.812737969,
0.977,-0.037701935,1.627787469,,,,,,3.904,-1.696927733,-0.369316549,1.354656825,-0.147153084,10.02398686,
0.978,-0.036073414,1.629243741,,,,,,3.908,-1.649208852,-0.3691114,1.377678405,-0.141665213,10.1886757,
0.979,-0.034443469,1.630635693,,,,,,3.912,-1.585723946,-0.373147743,1.399829814,-0.136087862,10.46570499,
0.98,-0.032812164,1.63196327,,,,,,3.916,-1.531076102,-0.373360018,1.42109706,-0.130424556,10.63075184,
0.981,-0.031179564,1.633226421,,,,,,3.92,-1.468137166,-0.373818707,1.441466711,-0.12467887,10.79637791,
0.982,-0.029545732,1.634425094,,,,,,3.924,-1.406198663,-0.378067457,1.460925901,-0.118854435,11.06649048,
0.983,-0.027910735,1.635559243,,,,,,3.928,-1.341522039,-0.375642982,1.479462338,-0.112954929,11.13503596,
0.984,-0.026274636,1.636628823,,,,,,3.932,-1.277003254,-0.37849702,1.497064316,-0.106984078,11.35312326,
0.985,-0.024637499,1.637633791,,,,,,3.936,-1.209308882,-0.37666882,1.513720715,-0.100945653,11.42399108,
0.986,-0.022999389,1.638574109,,,,,,3.94,-1.135926699,-0.37896978,1.529421016,-0.094843469,11.61299031,
0.987,-0.021360372,1.639449738,,,,,,3.944,-1.072097967,-0.376456727,1.544155302,-0.08868138,11.64711782,
0.988,-0.019720512,1.640260645,,,,,,3.948,-0.996155285,-0.376607356,1.557914267,-0.082463278,11.75559953,
0.989,-0.018079872,1.641006797,,,,,,3.952,-0.927576168,-0.376126012,1.570689219,-0.07619309,11.83684778,
0.99,-0.01643852,1.641688165,,,,,,3.956,-0.856698374,-0.372928871,1.58247209,-0.069874777,11.82427429,
0.991,-0.014796518,1.642304722,,,,,,3.96,-0.785831655,-0.371281585,1.593255438,-0.06351233,11.85226216,
0.992,-0.013153932,1.642856444,,,,,,3.964,-0.716459467,-0.36892654,1.603032452,-0.057109767,11.84935314,
0.993,-0.011510826,1.643343308,,,,,,3.968,-0.651768767,-0.364641206,1.611796956,-0.050671132,11.77574807,
0.994,-0.009867267,1.643765296,,,,,,3.972,-0.57769983,-0.361614719,1.619543415,-0.044200492,11.73413619,
0.995,-0.008223317,1.644122391,,,,,,3.976,-0.518956151,-0.35674115,1.626266935,-0.037701935,11.62405003,
0.996,-0.006579044,1.644414579,,,,,,3.98,-0.448144379,-0.353238071,1.63196327,-0.031179564,11.55022153,
0.997,-0.00493451,1.644641848,,,,,,3.984,-0.370714564,-0.350531024,1.636628823,-0.024637499,11.49447359,
0.998,-0.003289782,1.64480419,,,,,,3.988,-0.317775827,-0.344019732,1.640260645,-0.018079872,11.30599133,
0.999,-0.001644923,1.644901597,,,,,,3.992,-0.245869062,-0.34051354,1.642856444,-0.011510826,11.20847252,
1,-6.41E-17,1.644934067,,,,,,3.996,-0.187372285,-0.33585605,1.644414579,-0.00493451,11.06564986,
1.001,0.001644923,1.644901597,,,,,,4,-0.13496086,-0.328457508,1.644934067,0,10.82530445,
1.002,0.003289782,1.64480419,,,,,,,,,,0,,
1.003,0.00493451,1.644641848,,,,,,,,,,0,,
1.004,0.006579044,1.644414579,,,,,,,,,,0,,
1.005,0.008223317,1.644122391,,,,,,,,,,0,,
1.006,0.009867267,1.643765296,,,,,,,,,,0,,
1.007,0.011510826,1.643343308,,,,,,,,,,0,,
1.008,0.013153932,1.642856444,,,,,,,,,,0,,
1.009,0.014796518,1.642304722,,,,,,,,,,0,,
1.01,0.01643852,1.641688165,,,,,,,,,,0,,
1.011,0.018079872,1.641006797,,,,,,,,,,0,,
1.012,0.019720512,1.640260645,,,,,,,,,,0,,
1.013,0.021360372,1.639449738,,,,,,,,,,0,,
1.014,0.022999389,1.638574109,,,,,,,,,,0,,
1.015,0.024637499,1.637633791,,,,,,,,,,0,,
1.016,0.026274636,1.636628823,,,,,,,,,,0,,
1.017,0.027910735,1.635559243,,,,,,,,,,0,,
1.018,0.029545732,1.634425094,,,,,,,,,,0,,
1.019,0.031179564,1.633226421,,,,,,,,,,0,,
1.02,0.032812164,1.63196327,,,,,,,,,,0,,
1.021,0.034443469,1.630635693,,,,,,,,,,0,,
1.022,0.036073414,1.629243741,,,,,,,,,,0,,
1.023,0.037701935,1.627787469,,,,,,,,,,0,,
1.024,0.039328967,1.626266935,,,,,,,,,,0,,
1.025,0.040954447,1.624682199,,,,,,,,,,0,,
1.026,0.04257831,1.623033323,,,,,,,,,,0,,
1.027,0.044200492,1.621320372,,,,,,,,,,0,,
1.028,0.04582093,1.619543415,,,,,,,,,,0,,
1.029,0.047439558,1.617702521,,,,,,,,,,0,,
1.03,0.049056313,1.615797762,,,,,,,,,,0,,
1.031,0.050671132,1.613829215,,,,,,,,,,0,,
1.032,0.052283951,1.611796956,,,,,,,,,,0,,
1.033,0.053894705,1.609701067,,,,,,,,,,0,,
1.034,0.055503332,1.607541629,,,,,,,,,,0,,
1.035,0.057109767,1.605318728,,,,,,,,,,0,,
1.036,0.058713948,1.603032452,,,,,,,,,,0,,
1.037,0.060315811,1.600682891,,,,,,,,,,0,,
1.038,0.061915293,1.598270138,,,,,,,,,,0,,
1.039,0.06351233,1.595794288,,,,,,,,,,0,,
1.04,0.06510686,1.593255438,,,,,,,,,,0,,
1.041,0.06669882,1.59065369,,,,,,,,,,0,,
1.042,0.068288147,1.587989145,,,,,,,,,,0,,
1.043,0.069874777,1.585261909,,,,,,,,,,0,,
1.044,0.07145865,1.58247209,,,,,,,,,,0,,
1.045,0.073039701,1.579619798,,,,,,,,,,0,,
1.046,0.074617868,1.576705145,,,,,,,,,,0,,
