theta,Cd,Cip
0.044766401,0.046210273,0.002291827
0.044887322,0.046239451,0.002296072
0.04500827,0.046235198,0.002295112
0.045129244,0.046271423,0.002301922
0.045250245,0.046233945,0.002309085
0.045371271,0.046269858,0.00231201
0.045492321,0.046302126,0.00231332
0.045613396,0.046331353,0.002317598
0.045734495,0.046359709,0.002323022
0.045855616,0.04638587,0.002329124
0.04597676,0.046414886,0.002333707
0.046097926,0.046431694,0.002337448
0.046219114,0.046435804,0.00234149
0.046340322,0.046449687,0.002346416
0.046461551,0.046423522,0.002357625
0.046582799,0.046439511,0.002360173
0.046704066,0.046458547,0.002361539
0.046825352,0.046486054,0.002364886
0.046946655,0.046507436,0.002369745
0.047067976,0.046541525,0.002374659
0.047189314,0.046573731,0.002379107
0.047310668,0.046604575,0.002383433
0.047432038,0.046710961,0.002391906
0.047553422,0.046709632,0.002394758
0.047674822,0.046711952,0.002397006
0.047796235,0.046750996,0.002402234
0.047917661,0.046753434,0.002407374
0.0480391,0.046411517,0.002416239
0.048160552,0.046768078,0.002422846
0.048282015,0.046828386,0.002419763
0.048403489,0.046855496,0.002423095
0.048524974,0.046878458,0.002427484
0.048646468,0.046879604,0.002427381
0.048767972,0.046923615,0.002436412
0.048889485,0.046782826,0.002444788
0.049011006,0.046847863,0.002447632
0.049132534,0.046926823,0.002448144
0.04925407,0.047035366,0.002454675
0.049375612,0.047072701,0.002458291
0.04949716,0.047053536,0.002459447
0.049618713,0.047006011,0.002458887
0.049740271,0.046968674,0.00246656
0.049861834,0.047047257,0.002472691
0.0499834,0.04714025,0.002478543
0.050104969,0.047179507,0.002480577
0.05022654,0.047203047,0.002485007
0.050348114,0.047226808,0.002489466
0.050469689,0.047209273,0.002493432
0.050591264,0.047244751,0.002499165
0.05071284,0.047306032,0.002504895
0.050834416,0.047323766,0.002509408
0.050955991,0.047344333,0.00251269
0.051077564,0.047368233,0.002517378
0.051199135,0.047402209,0.002520217
0.051320704,0.047422771,0.002523045
0.05144227,0.047446095,0.002522614
0.051563831,0.047441936,0.00253398
0.051685389,0.047448427,0.002536083
0.051806942,0.047497892,0.002539051
0.051928489,0.047531512,0.002542058
0.05205003,0.04763494,0.002549215
0.052171565,0.047646534,0.002552069
0.052293093,0.047635734,0.00255454
0.052414612,0.04765113,0.00255813
0.052536124,0.047661824,0.002563451
0.052657627,0.047644232,0.002570707
0.052779121,0.047677984,0.002573144
0.052900605,0.047715359,0.002574168
0.053022078,0.047725465,0.0025771
0.05314354,0.047753774,0.002580657
0.053264991,0.048032652,0.002595178
0.053386429,0.047955052,0.002591262
0.053507855,0.047842854,0.002593655
0.053629268,0.047862383,0.002596508
0.053750666,0.047914324,0.002598319
0.053872051,0.048019139,0.002603806
0.05399342,0.048051016,0.002606579
0.054114774,0.048057059,0.002610263
0.054236112,0.048057848,0.00261454
0.054357433,0.048063317,0.002617158
0.054478737,0.04808513,0.002620143
0.054600024,0.048112737,0.002623241
0.054721292,0.04810892,0.002621513
0.054842541,0.048139892,0.002629221
0.054963771,0.048107038,0.002636018
0.055084981,0.048153931,0.002640397
0.055206171,0.048181009,0.002644057
0.055327339,0.048211523,0.002647275
0.055448486,0.048222595,0.002649407
0.055569611,0.04824196,0.002652328
0.055690714,0.048191328,0.002637474
0.055811793,0.04826578,0.002650547
0.055932848,0.048329634,0.002665083
0.056053879,0.04836205,0.002672596
0.056174885,0.048352841,0.002673334
0.056295866,0.048393389,0.002673348
0.056416821,0.048395777,0.002672287
0.056537749,0.048406628,0.002674245
0.05665865,0.048427339,0.002678746
0.056779524,0.048454405,0.002684002
0.056900369,0.048485931,0.002683121
0.057021186,0.048529156,0.002687951
0.057141974,0.048555698,0.002692466
0.057262732,0.048535917,0.00269333
0.05738346,0.048567804,0.002697845
0.057504157,0.048606916,0.002702529
0.057624822,0.048623779,0.002705731
0.057745456,0.048720267,0.002712004
0.057866057,0.048723652,0.002712909
0.057986625,0.048745066,0.002715429
0.05810716,0.048402415,0.002726068
0.058227661,0.048654968,0.002724778
0.058348127,0.048990541,0.002731231
0.058468558,0.04893435,0.002728932
0.058588954,0.048878096,0.00272969
0.058709313,0.048914595,0.002733379
0.058829635,0.048918822,0.002736723
0.058949921,0.048944075,0.002742001
0.059070168,0.048746534,0.002752315
0.059190378,0.048783965,0.002749187
0.059310548,0.048967083,0.002752495
0.05943068,0.04904264,0.002753934
0.059550771,0.048974349,0.002755131
0.059670822,0.048941854,0.002754277
0.059790832,0.048990612,0.002757335
0.059910801,0.048963117,0.002763303
0.060030727,0.049036581,0.002767817
0.060150612,0.049100761,0.002771066
0.060270453,0.049136552,0.002771933
0.06039025,0.049200896,0.002774505
0.060510004,0.049210706,0.002773485
0.060629713,0.049155564,0.002774086
0.060749377,0.049187612,0.002776508
0.060868996,0.049240489,0.00277938
0.060988568,0.049291429,0.00278292
0.061108094,0.04933482,0.002787437
0.061227573,0.049301592,0.002790621
0.061347004,0.049318791,0.002794588
0.061466387,0.049319545,0.002791498
0.061585721,0.049374314,0.00279553
0.061705006,0.049431144,0.002800147
0.061824241,0.049470661,0.00280429
0.061943426,0.049492716,0.002807139
0.062062561,0.049520317,0.002810489
0.062181644,0.049604033,0.002815515
0.062300676,0.049648604,0.002816735
0.062419655,0.049735109,0.002822983
0.062538582,0.049632171,0.002821907
0.062657455,0.049623204,0.002821041
0.062776275,0.049665621,0.002822039
0.062895041,0.049704188,0.002826594
0.063013752,0.049727019,0.002829354
0.063132407,0.049685959,0.002839807
0.063251007,0.049878546,0.002842985
0.063369551,0.049813499,0.002836507
0.063488038,0.049834708,0.00283882
0.063606468,0.049835421,0.002841443
0.06372484,0.049860911,0.002844884
0.063843155,0.049850287,0.002842283
0.06396141,0.049881947,0.002844126
0.064079606,0.049927789,0.002847823
0.064197743,0.049958701,0.00285006
0.06431582,0.049985788,0.002852179
0.064433835,0.050010127,0.002854341
0.06455179,0.05000703,0.002853068
0.064669684,0.049987915,0.002856906
0.064787515,0.050029668,0.002860065
0.064905284,0.050079048,0.002862482
0.065022989,0.050088365,0.002862507
0.065140632,0.050117384,0.002864713
0.06525821,0.050153471,0.002867941
0.065375724,0.050173551,0.00286952
0.065493172,0.050201324,0.002872177
0.065610556,0.050231268,0.002875265
0.065727874,0.050585623,0.002877157
0.065845125,0.050458576,0.002875639
0.065962309,0.050331601,0.002880361
0.066079427,0.050336784,0.002882799
0.066196476,0.050376868,0.002885214
0.066313457,0.050413145,0.002886765
0.06643037,0.050448508,0.002889967
0.066547213,0.050476801,0.002893542
0.066663987,0.050494991,0.002894858
0.066780691,0.050479513,0.002894284
0.066897324,0.050512578,0.002897591
0.067013886,0.050528956,0.002899271
0.067130377,0.0505494,0.002900638
0.067246796,0.050578864,0.002902014
0.067363143,0.050601442,0.002904891
0.067479416,0.050576262,0.00290563
0.067595617,0.050561385,0.002903481
0.067711744,0.050598975,0.002906123
0.067827796,0.050719948,0.002912916
0.067943774,0.050824102,0.002916944
0.068059677,0.050416413,0.002923034
0.068175504,0.050567002,0.002915582
0.068291256,0.050750313,0.002914206
0.068406931,0.050826044,0.002914984
0.068522529,0.051018508,0.002925031
0.06863805,0.050949382,0.002921052
0.068753493,0.050943684,0.002920801
0.068868858,0.050863562,0.002924442
0.068984145,0.050950245,0.002928672
0.069099352,0.050772882,0.002933229
0.06921448,0.050886579,0.002931041
0.069329528,0.05100609,0.002929352
0.069444496,0.051080397,0.002934019
0.069559383,0.051074725,0.002933449
0.069674189,0.051072117,0.002932849
0.069788913,0.051050022,0.002933114
0.069903555,0.051087704,0.002933809
0.070018115,0.051040223,0.002937329
0.070132591,0.05102789,0.002932958
0.070246985,0.051114521,0.002933603
0.070361294,0.05118797,0.002935587
0.07047552,0.051189575,0.002933348
0.070589661,0.05124242,0.002939179
0.070703717,0.051233994,0.002944394
0.070817688,0.051236111,0.00294391
0.070931572,0.051290022,0.00294547
0.071045371,0.051311621,0.002943188
0.071159083,0.051379855,0.002947529
0.071272708,0.051421092,0.002953535
0.071386245,0.051420416,0.002955689
0.071499695,0.051444115,0.002956881
0.071613056,0.051469733,0.002957453
0.071726328,0.051499761,0.002957415
0.071839512,0.051534446,0.002958693
0.071952606,0.051563678,0.00295999
0.07206561,0.051619851,0.00296175
0.072178524,0.051633531,0.002961847
0.072291348,0.051666389,0.002963034
0.07240408,0.051683454,0.002963735
0.072516721,0.051684386,0.002962286
0.07262927,0.051682623,0.002960822
0.072741726,0.051719631,0.002963188
0.07285409,0.051750328,0.002964982
0.072966361,0.051761834,0.002965865
0.073078539,0.051828912,0.002969081
0.073190623,0.05176583,0.002974561
0.073302613,0.051928663,0.002977792
0.073414508,0.051946511,0.002975487
0.073526309,0.051934971,0.002974713
0.073638014,0.051927743,0.002974154
0.073749623,0.052006006,0.002977471
0.073861136,0.052006185,0.002976287
0.073972553,0.052015747,0.002975586
0.074083874,0.052039139,0.002975299
0.074195097,0.052015314,0.002975083
0.074306222,0.052048704,0.002975073
0.07441725,0.05208999,0.002974922
0.074528179,0.052119929,0.002975402
0.07463901,0.052143584,0.002976426
0.074749742,0.052157229,0.002977477
0.074860374,0.052173372,0.002976751
0.074970907,0.052199701,0.002977101
0.07508134,0.052222099,0.002977473
0.075191672,0.052237113,0.002979029
0.075301904,0.052261602,0.002979328
0.075412035,0.052299438,0.002980848
0.075522064,0.05231871,0.002980412
0.075631991,0.052336938,0.002980171
0.075741816,0.052368136,0.002981604
0.075851539,0.052414273,0.002982184
0.075961158,0.052426377,0.002981456
0.076070675,0.052435648,0.002979568
0.076180088,0.052448201,0.002979582
0.076289397,0.052458489,0.002981531
0.076398602,0.052483759,0.002982551
0.076507703,0.052421271,0.002983326
0.076616699,0.052466773,0.002986887
0.076725589,0.052510872,0.002986617
0.076834374,0.052562299,0.002986771
0.076943053,0.052582902,0.002984767
0.077051626,0.052591984,0.002982883
0.077160093,0.052622603,0.002983032
0.077268452,0.052650763,0.002983169
0.077376705,0.052748195,0.002984003
0.07748485,0.052762099,0.002983193
0.077592887,0.052707769,0.002977057
0.077700816,0.052664125,0.002981687
0.077808637,0.05267055,0.002979032
0.077916349,0.052759839,0.002982535
0.078023952,0.052828274,0.002982491
0.078131445,0.053048423,0.002987448
0.078238829,0.053032355,0.002984872
0.078346103,0.052951958,0.002977618
0.078453267,0.052834823,0.002981065
0.07856032,0.052892686,0.002982006
0.078667263,0.053244457,0.002992036
0.078774094,0.053199865,0.002987279
0.078880813,0.053123373,0.002983663
0.078987421,0.053091037,0.002981454
0.079093917,0.052781972,0.002983739
0.079200301,0.052953972,0.002981561
0.079306572,0.053125606,0.002979759
0.079412729,0.053180352,0.002978464
0.079518774,0.053177258,0.002978086
0.079624705,0.053190949,0.002976691
0.079730523,0.053233497,0.00297608
0.079836226,0.053185399,0.002975088
0.079941815,0.053102949,0.002976185
0.08004729,0.053203383,0.002977118
0.080152649,0.053270563,0.002975849
0.080257894,0.053133881,0.002965943
0.080363023,0.053193843,0.002968362
0.080468036,0.053313623,0.002976664
0.080572933,0.053359679,0.00297701
0.080677714,0.053324195,0.002969449
0.080782379,0.053461137,0.002968363
0.080886926,0.053469698,0.002967395
0.080991357,0.053484997,0.002969974
0.08109567,0.053522193,0.002974908
0.081199866,0.053514659,0.002973816
0.081303944,0.053523972,0.002972811
0.081407904,0.053494408,0.002970912
0.081511746,0.053568305,0.002967411
0.081615469,0.053618222,0.002966923
0.081719073,0.05366396,0.002967236
0.081822558,0.05369771,0.002965827
0.081925924,0.053753939,0.002971352
0.08202917,0.053729812,0.002967991
0.082132297,0.053718101,0.002964962
0.082235303,0.053724799,0.002963608
0.082338189,0.053746495,0.002961094
0.082440955,0.053774257,0.002960786
0.0825436,0.053787188,0.00296088
0.082646124,0.053808283,0.002961473
0.082748526,0.053835291,0.002962426
0.082850807,0.053840213,0.002958526
0.082952967,0.053807642,0.002956831
0.083055005,0.053762467,0.00295821
0.08315692,0.053812637,0.00295779
0.083258713,0.053804919,0.002958785
0.083360384,0.053997597,0.002960189
0.083461932,0.054008821,0.00295745
0.083563356,0.053973921,0.002955218
0.083664658,0.053966731,0.002953679
0.083765836,0.053937703,0.002952416
0.083866891,0.053884335,0.002943926
0.083967821,0.05398714,0.002948284
0.084068628,0.054062098,0.002950607
0.08416931,0.054086552,0.002950111
0.084269868,0.054113846,0.002949439
0.084370301,0.054125532,0.002945148
0.08447061,0.054138825,0.002940684
0.084570793,0.05417388,0.002939159
0.084670851,0.054203033,0.002938798
0.084770783,0.054227448,0.002938087
0.08487059,0.05424807,0.002938804
0.084970271,0.054265276,0.002938801
0.085069826,0.054294843,0.002938981
0.085169255,0.054320384,0.002938398
0.085268557,0.054289729,0.002932537
0.085367733,0.054333063,0.002932489
0.085466782,0.054380064,0.002933628
0.085565704,0.05441171,0.002934543
0.085664499,0.054417154,0.002933454
0.085763166,0.0543743,0.002930891
0.085861707,0.054418127,0.002931719
0.085960119,0.054466169,0.002931434
0.086058404,0.054367212,0.002927964
0.08615656,0.054453853,0.002927808
0.086254589,0.054545917,0.002928379
0.086352489,0.054587625,0.002927885
0.08645026,0.054616123,0.002927459
0.086547903,0.054629587,0.002926551
0.086645418,0.054651251,0.002925167
0.086742803,0.054742207,0.002925565
0.086840059,0.054743245,0.002923324
0.086937186,0.054738769,0.002921105
0.087034183,0.054752511,0.002920049
0.087131051,0.05478137,0.002919671
0.087227789,0.054816651,0.002919117
0.087324397,0.054848408,0.0029179
0.087420875,0.054867919,0.002916032
0.087517223,0.054896883,0.002914782
0.08761344,0.054916134,0.002913523
0.087709528,0.054948014,0.002913595
0.087805484,0.054964505,0.002911896
0.08790131,0.054859563,0.002910201
0.087997005,0.055359761,0.002908547
0.088092569,0.055213119,0.002904461
0.088188002,0.055054242,0.002904906
0.088283303,0.055206996,0.002907993
0.088378473,0.055248115,0.002907515
0.088473512,0.055237748,0.002904767
0.088568419,0.055227627,0.00290238
0.088663194,0.055238057,0.002901561
0.088757838,0.055484573,0.002909473
0.088852349,0.055412162,0.002902273
0.088946729,0.054921558,0.002901298
0.089040976,0.055131844,0.002897211
0.08913509,0.055336859,0.002893515
0.089229073,0.055383579,0.002890966
0.089322922,0.055339807,0.002884181
0.08941664,0.055338374,0.00288419
0.089510224,0.055359619,0.002884449
0.089603675,0.055377201,0.002882031
0.089696994,0.055375917,0.002881795
0.089790179,0.055317291,0.002878359
0.089883231,0.055265232,0.002877528
0.08997615,0.055193658,0.002870613
0.090068936,0.055294412,0.002868434
0.090161588,0.05542573,0.002869949
0.090254106,0.055480716,0.00287038
0.090346491,0.05549187,0.002869476
0.090438742,0.055502094,0.002867207
0.09053086,0.055523918,0.002865402
0.090622843,0.055449806,0.002864385
0.090714693,0.05550773,0.002863228
0.090806408,0.055600281,0.002863422
0.090897989,0.055686069,0.002862654
0.090989436,0.055691533,0.00285976
0.091080749,0.055687848,0.002857331
0.091171927,0.055696346,0.002855517
0.091262971,0.055718625,0.002853917
0.091353881,0.055649848,0.002852594
0.091444655,0.055598758,0.002842857
0.091535296,0.055706267,0.002844276
0.091625801,0.055794919,0.002845554
0.091716172,0.055838729,0.002845896
0.091806407,0.055871912,0.002845898
0.091896508,0.055870123,0.002842745
0.091986474,0.055858391,0.00283978
0.092076305,0.055898868,0.00283681
0.092166001,0.055899537,0.002834954
0.092255562,0.055909496,0.002837226
0.092344988,0.055960815,0.002832862
0.092434278,0.056030875,0.002830984
0.092523433,0.056019113,0.002827364
0.092612453,0.055969387,0.002821365
0.092701337,0.056024886,0.002822237
0.092790086,0.056111319,0.002822521
0.0928787,0.056082199,0.002822437
0.092967178,0.056023478,0.002816305
0.09305552,0.055981062,0.002817312
0.093143727,0.056032164,0.002815773
0.093231799,0.056182999,0.00281496
0.093319734,0.056166264,0.002808379
0.093407534,0.056177736,0.002807821
0.093495199,0.0561697,0.002806478
0.093582727,0.05618576,0.002804763
0.09367012,0.056217813,0.002802979
0.093757377,0.056252425,0.00280161
0.093844499,0.056121604,0.002796997
0.093931484,0.056254555,0.002797396
0.094018334,0.056324764,0.002793825
0.094105048,0.056353644,0.002791106
0.094191626,0.05636662,0.00278924
0.094278068,0.056398668,0.002788164
0.094364374,0.056411102,0.002786154
0.094450544,0.056423074,0.002784214
0.094536578,0.056453143,0.002782661
0.094622477,0.056478729,0.002780623
0.094708239,0.056502512,0.002778532
0.094793866,0.056521122,0.002776036
0.094879356,0.056531431,0.002773309
0.094964711,0.056531112,0.002771796
0.09504993,0.056560398,0.002769303
0.095135012,0.056593013,0.002767105
0.095219959,0.056623605,0.002765695
0.09530477,0.05664606,0.002763982
0.095389445,0.056655654,0.002761286
0.095473984,0.056704238,0.002760384
0.095558386,0.0567058,0.002757681
0.095642654,0.056718418,0.002755475
0.095726785,0.056732408,0.002752871
0.09581078,0.056752277,0.002750562
0.095894639,0.056746127,0.002745903
0.095978363,0.056794031,0.002746114
0.096061951,0.056884133,0.002746341
0.096145403,0.056884196,0.002743377
0.096228719,0.056875101,0.002740237
0.096311899,0.056878796,0.002737439
0.096394943,0.056914421,0.002735605
0.096477852,0.056912802,0.002732855
0.096560625,0.056923393,0.002730637
0.096643263,0.056866067,0.0027233
0.096725764,0.056929398,0.002723388
0.09680813,0.056976483,0.002723159
