time,theta,omega,real_moment,Cd,Cip
15.46,0.257200973,-0.327255948,0.150589761,-1.263637748,0.987405226
15.464,0.255836055,-0.355178583,0.154208337,-1.282265545,1.097405302
15.468,0.25435975,-0.382947273,0.157962369,-1.298885055,1.212006784
15.472,0.252772698,-0.410549931,0.161496458,-1.313833456,1.328438382
15.476,0.251075588,-0.437974541,0.165195105,-1.329461902,1.449634346
15.48,0.249269155,-0.465209169,0.168461074,-1.339323604,1.570219121
15.484,0.247354184,-0.492241962,0.172034176,-1.352492124,1.696702869
15.488,0.245331504,-0.519061154,0.175572717,-1.364314941,1.825946242
15.492,0.243201995,-0.545655076,0.179131182,-1.37349138,1.958401895
15.496,0.240966579,-0.572012153,0.182519266,-1.381489959,2.091830056
15.5,0.238626229,-0.598120919,0.186259032,-1.39006677,2.232126289
15.504,0.236181958,-0.623970011,0.189511487,-1.395297924,2.369254347
15.508,0.23363483,-0.649548184,0.193202094,-1.403279335,2.514407326
15.512,0.230985949,-0.674844309,0.19640498,-1.404089412,2.655635806
15.516,0.228236466,-0.699847382,0.199583292,-1.406541264,2.798594356
15.52,0.225387575,-0.724546525,0.202899841,-1.407666459,2.945509414
15.524,0.222440513,-0.748930994,0.206461901,-1.407392356,3.0980909
15.528,0.219396561,-0.772990182,0.209556614,-1.405295727,3.245546088
15.532,0.21625704,-0.796713625,0.212573865,-1.402566007,3.393317869
15.536,0.213023313,-0.820091005,0.216389142,-1.400888694,3.555575818
15.54,0.209696787,-0.843112154,0.218657411,-1.390324425,3.693703074
15.544,0.206278904,-0.865767061,0.221956271,-1.382090871,3.850178887
15.548,0.202771152,-0.888045875,0.225145435,-1.373032611,4.006000301
15.552,0.199175052,-0.909938908,0.227781856,-1.364737053,4.152826557
15.556,0.195492167,-0.931436642,0.230794524,-1.349094824,4.307162428
15.56,0.191724098,-0.952529728,0.233099399,-1.334102225,4.448689781
15.564,0.187872481,-0.973208998,0.236403338,-1.320709897,4.609694566
15.568,0.18393899,-0.993465461,0.238219607,-1.3000044,4.741794272
15.572,0.179925333,-1.013290313,0.240791683,-1.281578647,4.888637152
15.576,0.175833254,-1.032674936,0.244431761,-1.265551257,5.057474519
15.58,0.171664532,-1.051610905,0.244079739,-1.235643667,5.142795342
15.584,0.167420976,-1.070089992,0.246919202,-1.213009398,5.294044626
15.588,0.163104432,-1.088104166,0.249659228,-1.187619053,5.442902141
15.592,0.158716773,-1.105645599,0.25095211,-1.162652893,5.559288636
15.596,0.154259907,-1.12270667,0.252244024,-1.133042133,5.674134415
15.6,0.14973577,-1.139279966,0.253592249,-1.103833164,5.788670993
15.604,0.145146328,-1.15535829,0.252489094,-1.072620148,5.844828039
15.608,0.140493573,-1.170934655,0.256333984,-1.037865152,6.013831791
15.612,0.135779529,-1.186002298,0.255044581,-1.006867954,6.060578235
15.616,0.131006242,-1.200554675,0.257222131,-0.968295606,6.187321826
15.62,0.126175787,-1.214585467,0.258781459,-0.935998713,6.297579618
15.624,0.121290262,-1.228088582,0.258900391,-0.89584058,6.370519226
15.628,0.11635179,-1.241058158,0.258796246,-0.862296667,6.435207209
15.632,0.111362515,-1.253488566,0.260817549,-0.819605916,6.550427082
15.636,0.106324607,-1.26537441,0.259994378,-0.780694042,6.59166966
15.64,0.101240253,-1.276710534,0.261161683,-0.73853637,6.680582486
15.644,0.096111662,-1.287492018,0.260224757,-0.698897821,6.712829034
15.648,0.090941063,-1.297714186,0.261846645,-0.654434913,6.808297058
15.652,0.085730701,-1.307372605,0.259861315,-0.616345254,6.806963829
15.656,0.080482839,-1.316463086,0.260940084,-0.573799139,6.882748712
15.66,0.075199758,-1.324981689,0.259574245,-0.528465846,6.891026288
15.664,0.069883753,-1.332924722,0.258484532,-0.490722039,6.903234278
15.668,0.064537133,-1.340288743,0.257444488,-0.449469493,6.913443173
15.672,0.059162219,-1.347070563,0.255496784,-0.409588008,6.895856479
15.676,0.053761348,-1.353267246,0.2542624,-0.365361456,6.894108941
15.68,0.048336865,-1.358876111,0.252606909,-0.325072967,6.87760957
15.684,0.042891126,-1.36389473,0.250891706,-0.283646657,6.856138552
15.688,0.037426497,-1.368320936,0.249007332,-0.243034154,6.826727015
15.692,0.031945351,-1.372152816,0.247382067,-0.196672978,6.801162093
15.696,0.026450069,-1.375388718,0.245839588,-0.154603899,6.774694371
15.7,0.020943038,-1.378027248,0.242148207,-0.124418896,6.685770946
15.704,0.015426649,-1.380067273,0.240295041,-0.083326042,6.644426414
15.708,0.009903299,-1.381507917,0.237350302,-0.046749068,6.569852169
15.712,0.004375386,-1.382348568,0.234515397,-0.010317803,6.495332062
15.716,-0.001154689,-1.382588873,0.231766758,0.027632528,6.420319379
15.72,-0.006684524,-1.382228742,0.22904808,0.061245293,6.34335483
15.724,-0.012211718,-1.381268343,0.227062179,0.105936067,6.283987166
15.728,-0.017733871,-1.379708107,0.222402685,0.125466747,6.148082303
15.732,-0.023248584,-1.377548725,0.220347761,0.167644849,6.08174269
15.736,-0.028753463,-1.374791148,0.215562313,0.186769435,5.937751144
15.74,-0.034246118,-1.371436588,0.212749049,0.22104014,5.845959326
15.744,-0.039724162,-1.367486516,0.208509724,0.242186585,5.712968054
15.748,-0.045185218,-1.36294266,0.205137324,0.271104735,5.601891601
15.752,-0.050626914,-1.357807008,0.200788971,0.29184583,5.462485918
15.756,-0.056046888,-1.352081805,0.196643214,0.313212744,5.327143094
15.76,-0.061442786,-1.34576955,0.192564909,0.335622368,5.192305965
15.764,-0.066812265,-1.338872999,0.18831012,0.350923462,5.051559501
15.768,-0.072152995,-1.33139516,0.184073207,0.369873744,4.910322107
15.772,-0.077462656,-1.323339296,0.178713407,0.379964255,4.738498772
15.776,-0.082738943,-1.314708918,0.174776203,0.397923379,4.603883643
15.78,-0.087979566,-1.305507787,0.169169214,0.397969295,4.424999529
15.784,-0.09318225,-1.295739914,0.165121392,0.418424507,4.28680381
15.788,-0.098344736,-1.285409553,0.158975556,0.407652315,4.094343784
15.792,-0.103464782,-1.274521204,0.155731608,0.432716595,3.976823008
15.796,-0.108540168,-1.263079607,0.148818613,0.413808448,3.766174223
15.8,-0.113568688,-1.251089745,0.145240684,0.4328719,3.640735924
15.804,-0.118548161,-1.238556837,0.138910222,0.41410353,3.447169015
15.808,-0.123476426,-1.225486337,0.13449047,0.424885365,3.302268752
15.812,-0.128351343,-1.211883933,0.128254355,0.404945136,3.1141934
15.816,-0.133170796,-1.197755543,0.123706263,0.409483143,2.968740977
15.82,-0.137932694,-1.183107316,0.117687572,0.38940012,2.789762112
15.824,-0.14263497,-1.167945621,0.112087722,0.380938814,2.622968618
15.828,-0.147275583,-1.152277054,0.107283211,0.37285889,2.476858
15.832,-0.15185252,-1.136108428,0.10148424,0.350174121,2.310100198
15.836,-0.156363793,-1.119446776,0.096329448,0.343376986,2.160602874
15.84,-0.160807446,-1.10229934,0.090290868,0.317329169,1.994140729
15.844,-0.16518155,-1.084673577,0.085245463,0.302731716,1.852604709
15.848,-0.169484207,-1.066577147,0.080200202,0.283020897,1.713879035
15.852,-0.17371355,-1.048017918,0.073699727,0.252137699,1.547558295
15.856,-0.177867744,-1.029003955,0.068950396,0.237670629,1.421563409
15.86,-0.181944987,-1.009543521,0.063625126,0.212855872,1.286963202
15.864,-0.185943508,-0.989645074,0.05778611,0.179504189,1.14581726
15.868,-0.189861575,-0.969317258,0.052638492,0.161283038,1.022308132
15.872,-0.193697486,-0.948568907,0.046963659,0.124814385,0.892571961
15.876,-0.197449577,-0.927409033,0.041751793,0.094818156,0.775816267
15.88,-0.201116222,-0.905846829,0.03673833,0.070966235,0.666786209
15.884,-0.204695828,-0.88389166,0.030808924,0.03083254,0.545617137
15.888,-0.208186844,-0.861553062,0.025810155,0.003814264,0.445538339
15.892,-0.211587754,-0.838840737,0.020606207,-0.032465594,0.346329903
15.896,-0.214897084,-0.815764547,0.015419585,-0.065066825,0.252028673
15.9,-0.218113399,-0.792334513,0.01060773,-0.094599277,0.16840053
15.904,-0.221235302,-0.768560807,0.005443366,-0.13400328,0.083822033
15.908,-0.224261441,-0.744453752,0.000479983,-0.165323396,0.007159394
15.912,-0.227190502,-0.720023813,-0.004162283,-0.196036487,-0.060046946
15.916,-0.230021215,-0.695281595,-0.00914669,-0.236741029,-0.127419863
15.92,-0.232752352,-0.670237837,-0.013609698,-0.266737036,-0.182763663
15.924,-0.23538273,-0.644903408,-0.018366416,-0.303882631,-0.237318455
15.928,-0.237911207,-0.619289305,-0.022841078,-0.336255191,-0.283414856
15.932,-0.240336686,-0.593406642,-0.027274463,-0.373609472,-0.324280652
15.936,-0.242658117,-0.56726665,-0.031584549,-0.40509982,-0.358983399
15.94,-0.244874492,-0.540880672,-0.036147178,-0.443805741,-0.391731319
15.944,-0.246984849,-0.514260157,-0.040354993,-0.475602114,-0.415807756
15.948,-0.248988275,-0.487416651,-0.044490171,-0.508974337,-0.434487077
15.952,-0.250883901,-0.460361802,-0.04860681,-0.545039693,-0.448341383
15.956,-0.252670904,-0.433107343,-0.052492825,-0.572545609,-0.4555205
15.96,-0.254348509,-0.405665097,-0.056405808,-0.607711262,-0.458462586
15.964,-0.25591599,-0.378046965,-0.060273477,-0.639480204,-0.456545882
15.968,-0.257372666,-0.350264926,-0.06409374,-0.670702863,-0.449805429
15.972,-0.258717907,-0.322331025,-0.06786212,-0.702204658,-0.43827022
15.976,-0.259951128,-0.294257377,-0.071673717,-0.733559599,-0.422571028
15.98,-0.261071796,-0.266056153,-0.075317614,-0.763830864,-0.401496985
15.984,-0.262079424,-0.237739579,-0.078990813,-0.793932715,-0.376262124
15.988,-0.262973575,-0.209319933,-0.082559047,-0.822450524,-0.346248332
15.992,-0.263753862,-0.180809533,-0.086162148,-0.850532208,-0.312140608
15.996,-0.264419947,-0.152220737,-0.089743065,-0.879555741,-0.273707783
16,-0.26497154,-0.123565936,-0.093393289,-0.906598753,-0.231220782
16.004,-0.265408403,-0.09485755,-0.096878304,-0.934599298,-0.184124194
16.008,-0.265730346,-0.066108018,-0.100388671,-0.961115941,-0.132969267
16.012,-0.265937229,-0.0373298,-0.104038446,-0.988393352,-0.077814754
16.016,-0.266028962,-0.008535364,-0.107644357,-1.014700293,-0.018408812
16.02,-0.266005507,0.020262813,-0.111231636,-1.040520052,0.045158603
16.024,-0.265866871,0.049052256,-0.114839306,-1.06606318,0.1128657
16.028,-0.265613117,0.077820494,-0.118487542,-1.091318714,0.184747727
16.032,-0.265244352,0.106555064,-0.122145717,-1.115544923,0.260774287
16.036,-0.264760738,0.135243522,-0.125707618,-1.139177154,0.340635964
16.04,-0.264162482,0.163873442,-0.129271156,-1.161464297,0.424446189
16.044,-0.263449845,0.192432425,-0.13284671,-1.184502279,0.512202257
16.048,-0.262623134,0.220908106,-0.13642754,-1.205680449,0.603845913
16.052,-0.261682708,0.249288154,-0.139955556,-1.226253632,0.699043521
16.056,-0.260628973,0.277560282,-0.143507938,-1.245640782,0.798078615
16.06,-0.259462385,0.305712251,-0.146958006,-1.263542267,0.900157541
16.064,-0.258183451,0.333731873,-0.150495409,-1.281658655,1.00631366
16.068,-0.256792723,0.361607021,-0.15412743,-1.299168836,1.116681244
16.072,-0.255290804,0.38932563,-0.15779017,-1.316002653,1.230850676
16.076,-0.253678343,0.416875704,-0.161151814,-1.329815605,1.346028369
16.08,-0.251956039,0.444245321,-0.164828759,-1.345926785,1.467128932
16.084,-0.250124637,0.471422638,-0.168447652,-1.359686989,1.591064649
16.088,-0.24818493,0.498395896,-0.172203921,-1.374188444,1.719609844
16.092,-0.246137757,0.525153427,-0.17520948,-1.380408007,1.843555574
16.096,-0.243984005,0.551683655,-0.178928437,-1.39344904,1.977797916
16.1,-0.241724606,0.577975105,-0.182597994,-1.403958735,2.114548076
16.104,-0.239360538,0.604016405,-0.185760627,-1.409050273,2.248095895
16.108,-0.236892824,0.629796295,-0.189319724,-1.416502879,2.388957344
16.112,-0.234322531,0.655303626,-0.193062766,-1.422857829,2.534857357
16.116,-0.231650773,0.680527369,-0.196319489,-1.426964472,2.67683401
16.12,-0.228878705,0.705456619,-0.199748125,-1.430378601,2.82335478
16.124,-0.226007527,0.7300806,-0.202599566,-1.42728272,2.963614757
16.128,-0.223038481,0.754388667,-0.206237737,-1.430231133,3.117279335
16.132,-0.219972853,0.778370316,-0.209442531,-1.4271402,3.266356423
16.136,-0.216811968,0.802015182,-0.212801122,-1.426441441,3.419549795
16.14,-0.213557194,0.825313048,-0.215382931,-1.418698653,3.561577703
16.144,-0.210209939,0.848253849,-0.219368512,-1.416884262,3.728314654
16.148,-0.206771652,0.870827673,-0.221938888,-1.408220854,3.872380786
16.152,-0.20324382,0.89302477,-0.224675103,-1.396198664,4.020044718
16.156,-0.199627969,0.914835553,-0.227856441,-1.385590657,4.176541241
16.16,-0.195925664,0.936250603,-0.230349779,-1.375439032,4.321080345
16.164,-0.192138504,0.957260674,-0.233289252,-1.358746842,4.474426503
16.168,-0.18826813,0.977856693,-0.23517573,-1.342834846,4.607657012
16.172,-0.184316215,0.998029772,-0.239213789,-1.328284319,4.783459898
16.176,-0.180284468,1.017771202,-0.240495307,-1.305862998,4.904211523
16.18,-0.176174632,1.037072464,-0.243155266,-1.286385808,5.052487089
16.184,-0.171988486,1.05592523,-0.246165138,-1.26772296,5.208014017
16.188,-0.167727839,1.074321367,-0.24604727,-1.237296654,5.296209971
16.192,-0.163394534,1.092252939,-0.248424697,-1.212250548,5.436638066
16.196,-0.158990445,1.109712214,-0.250837154,-1.185170833,5.577179994
16.2,-0.154517476,1.126691662,-0.251149397,-1.159994546,5.669563843
16.204,-0.149977562,1.143183964,-0.253257438,-1.127850882,5.800838341
16.208,-0.145372664,1.159182011,-0.253126924,-1.100868877,5.878985718
16.212,-0.140704774,1.174678909,-0.253784223,-1.06333659,5.973050978
16.216,-0.13597591,1.189667981,-0.256296216,-1.031787527,6.109144494
16.22,-0.131188116,1.204142769,-0.256427594,-0.996035787,6.186644631
16.224,-0.126343461,1.218097042,-0.256748464,-0.959925724,6.266169991
16.228,-0.121444041,1.23152479,-0.260672028,-0.920624953,6.432058992
16.232,-0.116491973,1.244420235,-0.259198351,-0.882468659,6.46266626
16.236,-0.111489397,1.256777828,-0.261355349,-0.845539444,6.581158237
16.24,-0.106438474,1.268592252,-0.260542268,-0.805992826,6.622358293
16.244,-0.10134139,1.279858427,-0.261128892,-0.765997554,6.696213447
16.248,-0.096200345,1.290571512,-0.261494685,-0.720658044,6.761722921
16.252,-0.091017561,1.300726902,-0.260472185,-0.682701419,6.788282461
16.256,-0.085795279,1.310320236,-0.259862733,-0.641604481,6.822348179
16.26,-0.080535754,1.319347395,-0.261459197,-0.593289365,6.911551003
16.264,-0.07524126,1.327804508,-0.259163099,-0.559868119,6.894769208
16.268,-0.069914083,1.335687948,-0.259133203,-0.510871622,6.934904744
16.272,-0.064556525,1.342994337,-0.256647037,-0.477035881,6.90594103
16.276,-0.059170902,1.349720546,-0.256546549,-0.427475696,6.937811013
16.28,-0.053759539,1.3558637,-0.253665162,-0.393695084,6.891111706
16.284,-0.048324773,1.361421174,-0.252241092,-0.347530014,6.880512203
16.288,-0.042868953,1.366390596,-0.250117635,-0.309810057,6.847493179
16.292,-0.037394435,1.37076985,-0.249496677,-0.262506827,6.85238475
16.296,-0.031903584,1.374557074,-0.246620363,-0.228029059,6.792101084
16.3,-0.02639877,1.377750662,-0.245793707,-0.17801091,6.785061976
16.304,-0.020882372,1.380349267,-0.241903322,-0.147792641,6.690263938
16.308,-0.015356771,1.382351797,-0.240804834,-0.100224545,6.669545087
16.312,-0.009824353,1.383757418,-0.238467403,-0.064481363,6.611521487
16.316,-0.004287508,1.384565554,-0.234598831,-0.032481442,6.508063718
16.32,0.001251374,1.384775888,-0.232283887,0.0061292,6.444823202
16.324,0.006789902,1.384388361,-0.228931983,0.042262335,6.350045529
16.328,0.012325684,1.383403172,-0.226334417,0.075473228,6.273527344
16.332,0.017856331,1.381820778,-0.222514431,0.105633572,6.160590358
16.336,0.023379455,1.379641895,-0.220059748,0.144967116,6.0830224
16.34,0.028892672,1.376867496,-0.216230592,0.171391543,5.965154749
16.344,0.034393602,1.373498811,-0.212725837,0.200000138,5.85411107
16.348,0.039879872,1.369537327,-0.208722398,0.228456447,5.727371559
16.352,0.045349113,1.364984786,-0.205151197,0.251968844,5.610664458
16.356,0.050798965,1.359843187,-0.201428425,0.277682034,5.488100004
16.36,0.056227076,1.354114781,-0.196862022,0.29796556,5.341089436
16.364,0.061631104,1.347802075,-0.192876298,0.319018254,5.2085569
16.368,0.067008717,1.340907824,-0.188590588,0.336274872,5.06677209
16.372,0.072357595,1.333435038,-0.184260633,0.354711502,4.922852828
16.376,0.077675431,1.325386975,-0.17926557,0.365679127,4.760493914
16.38,0.082959929,1.31676714,-0.174741091,0.381059224,4.610164837
16.384,0.08820881,1.307579285,-0.170214033,0.392933426,4.459393789
16.388,0.093419811,1.297827409,-0.164885569,0.397573098,4.287577854
16.392,0.098590683,1.287515752,-0.160687198,0.410791456,4.14520734
16.396,0.103719197,1.276648795,-0.155019171,0.407281812,3.965238175
16.4,0.108803139,1.26523126,-0.150618748,0.418046269,3.818223782
16.404,0.113840319,1.253268105,-0.144131702,0.405423888,3.619227903
16.408,0.118828564,1.240764523,-0.140303773,0.418100354,3.487957204
16.412,0.123765722,1.22772594,-0.133949198,0.400951799,3.294989073
16.416,0.128649665,1.214158013,-0.129838958,0.412242844,3.15858568
16.42,0.133478288,1.200066626,-0.123101752,0.385982932,2.959933972
16.424,0.138249509,1.185457889,-0.119090132,0.395630057,2.82861825
16.428,0.14296127,1.170338134,-0.112533079,0.369813785,2.638784883
16.432,0.147611541,1.154713913,-0.107721776,0.368199311,2.492242696
16.436,0.152198318,1.138591996,-0.102360203,0.349002102,2.335133395
16.44,0.156719623,1.121979367,-0.097051015,0.336649526,2.181711797
16.444,0.161173508,1.104883218,-0.091151398,0.315792564,2.017865156
16.448,0.165558054,1.087310954,-0.085338597,0.292844887,1.859138283
16.452,0.169871371,1.06927018,-0.080720682,0.282413331,1.729357214
16.456,0.174111601,1.050768705,-0.075025709,0.256948014,1.579536506
16.46,0.178276917,1.031814535,-0.069077566,0.2301467,1.428075264
16.464,0.182365524,1.012415871,-0.064232375,0.210968182,1.302942816
16.468,0.186375662,0.992581104,-0.058778086,0.185404693,1.168944446
16.472,0.190305603,0.972318814,-0.052932383,0.152375978,1.03119919
16.476,0.194153654,0.951637762,-0.047983541,0.133112927,0.914905828
16.48,0.197918159,0.930546891,-0.042188919,0.092857004,0.786591219
16.484,0.201597495,0.909055319,-0.037299825,0.069406347,0.679374967
16.488,0.20519008,0.887172334,-0.032172096,0.042612148,0.571873249
16.492,0.208694365,0.864907395,-0.02639297,0.00305684,0.457372766
16.496,0.212108842,0.842270123,-0.021684729,-0.021391144,0.365946694
16.5,0.215432042,0.819270299,-0.016266263,-0.062161948,0.267009936
16.504,0.218662534,0.795917858,-0.011253085,-0.093016728,0.179453639
